region,location,latitude,longitude,area,murder_count,rape_count,gangrape_count,robbery_count,theft_count,assault_count,sexual_harassment_count,total_crime,crime_density,source_file,source_type,is_synthetic,log_murder_count,murder_count_per_area,log_rape_count,rape_count_per_area,log_gangrape_count,gangrape_count_per_area,log_robbery_count,robbery_count_per_area,log_theft_count,theft_count_per_area,log_assault_count,assault_count_per_area,log_sexual_harassment_count,sexual_harassment_count_per_area,murder_count_ratio,rape_count_ratio,gangrape_count_ratio,robbery_count_ratio,theft_count_ratio,assault_count_ratio,sexual_harassment_count_ratio,severity_score,log_severity_score,scaled_latitude,scaled_longitude,nearest_neighbor_density
Delhi,MAHENDRA PARK,28.72579,77.16418,2.463668046,0,15,2,37,832,28,4,918,372.6151344,crime.csv,real,False,0.0,0.0,2.772588722239781,6.088482587722778,1.0986122886681098,0.8117976783630371,3.6375861597263857,15.018257049716185,6.725033642166843,337.7078341990234,3.367295829986474,11.365167497082519,1.6094379124341003,1.6235953567260741,0.0,0.016339869281045753,0.002178649237472767,0.04030501089324619,0.906318082788671,0.030501089324618737,0.004357298474945534,1274.0,7.150701457592526,1.2678093437830165,-0.2584937550175607,60.063307174971754
Delhi,VASANT KUNJ SOUTH,28.53492,77.15236,14.1053716,0,1,0,1,65,1,3,71,5.033543391,crime.csv,real,False,0.0,0.0,0.6931471805599453,0.07089497734324135,0.0,0.0,0.6931471805599453,0.07089497734324135,4.189654742026425,4.608173527310688,0.6931471805599453,0.07089497734324135,1.3862943611198906,0.21268493202972405,0.0,0.014084507042253521,0.0,0.014084507042253521,0.9154929577464789,0.014084507042253521,0.04225352112676056,94.0,4.553876891600541,-1.590065554273327,-0.3935435647946565,32.07103811055197
Delhi,BHALSWA DAIRY,28.74286,77.16574,4.49852205,2,13,1,28,338,23,12,417,92.69711149,crime.csv,real,False,1.0986122886681098,0.4445904627721009,2.6390573296152584,2.8898380080186556,0.6931471805599453,0.22229523138605045,3.367295829986474,6.224266478809413,5.82600010738045,75.13578820848505,3.1780538303479458,5.11279032187916,2.5649493574615367,2.6675427766326054,0.004796163069544364,0.03117505995203837,0.002398081534772182,0.0671462829736211,0.8105515587529976,0.05515587529976019,0.02877697841726619,746.0,6.616065185132817,1.5233965209707503,-0.24066992225512693,47.4825870799956
Delhi,BAWANA,28.79654,77.04254,40.32792292,6,20,3,93,383,13,8,526,13.04307194,crime.csv,real,False,1.9459101490553132,0.14878028833526644,3.044522437723423,0.49593429445088816,1.3862943611198906,0.07439014416763322,4.543294782270004,2.30609446919663,5.950642552587727,9.497141738734507,2.6390573296152584,0.3223572913930773,2.1972245773362196,0.19837371778035526,0.011406844106463879,0.03802281368821293,0.005703422053231939,0.17680608365019013,0.7281368821292775,0.024714828897338403,0.015209125475285171,1099.0,7.003065458786462,2.3271410828592822,-1.6482956891364786,16.15916053568808
Delhi,BEGUM PUR,28.72449,77.05179,35.4901909,0,4,0,73,413,5,4,499,14.06022305,crime.csv,real,False,0.0,0.0,1.6094379124341003,0.11270719876572993,0.0,0.0,4.30406509320417,2.0569063774745713,6.025865973825314,11.637018272561615,1.791759469228055,0.14088399845716243,1.6094379124341003,0.11270719876572993,0.0,0.008016032064128256,0.0,0.1462925851703407,0.8276553106212425,0.01002004008016032,0.008016032064128256,778.0,6.658011045870748,1.248344590980194,-1.5426095012822176,27.6336089401495
Delhi,NARAINA,28.63356,77.13777,14.93729349,2,11,0,28,425,18,12,496,33.20547998,crime.csv,real,False,1.0986122886681098,0.13389306445233407,2.4849066497880004,0.7364118544878373,0.0,0.0,3.367295829986474,1.874502902332677,6.054439346269371,28.452276196120987,2.9444389791664403,1.2050375800710065,2.5649493574615367,0.8033583867140044,0.004032258064516129,0.02217741935483871,0.0,0.056451612903225805,0.8568548387096774,0.036290322580645164,0.024193548387096774,783.0,6.664409020350408,-0.1131400031428395,-0.5602421032589183,64.47270829447237
Delhi,NEB SARAI,28.49893,77.21428,8.344724019,3,20,2,35,626,19,13,718,86.04239018,crime.csv,real,False,1.3862943611198906,0.3595085940732536,3.044522437723423,2.3967239604883575,1.0986122886681098,0.23967239604883572,3.58351893845611,4.194266930854625,6.440946540632921,75.01745996328559,2.995732273553991,2.2768877624639394,2.6390573296152584,1.5578705743174321,0.004178272980501393,0.027855153203342618,0.002785515320334262,0.04874651810584958,0.871866295264624,0.026462395543175487,0.018105849582172703,1121.0,7.022868086082641,-2.128939749175839,0.31392548946911186,26.680999254764505
Delhi,RAJINDER NAGAR,28.63505,77.18285,3.013302528,1,21,1,31,474,32,11,571,189.4930876,crime.csv,real,False,0.6931471805599453,0.33186179970576124,3.091042453358316,6.9690977938209855,0.6931471805599453,0.33186179970576124,3.4657359027997265,10.287715790878599,6.163314804034641,157.30249306053082,3.4965075614664802,10.61957759058436,2.4849066497880004,3.6504797967633733,0.0017513134851138354,0.03677758318739054,0.0017513134851138354,0.0542907180385289,0.830122591943958,0.05604203152364273,0.01926444833625219,989.0,6.897704943128636,-0.09083040185345305,-0.045179038559153895,49.49505795756016
Delhi,SHALIMAR BAGH,28.71681,77.15712,1.28161156,8,9,0,45,335,13,23,433,337.855879,crime.csv,real,False,2.1972245773362196,6.242140949477703,2.302585092994046,7.022408568162416,0.0,0.0,3.828641396489095,35.11204284081208,5.817111159963204,261.3896522593788,2.6390573296152584,10.143479042901268,3.1780538303479458,17.946155229748395,0.018475750577367205,0.020785219399538105,0.0,0.10392609699769054,0.7736720554272517,0.03002309468822171,0.053117782909930716,824.0,6.715383386334681,1.1333528205758647,-0.3391580238014602,54.23534009939099
Delhi,KESHAV PURAM,28.68423,77.15977,1.352844685,1,43,0,21,336,47,10,458,338.5458842,crime.csv,real,False,0.6931471805599453,0.7391831531644004,3.784189633918261,31.784875586069216,0.0,0.0,3.091042453358316,15.522846216452407,5.820082930352362,248.36553946323852,3.871201010907891,34.741608198726816,2.3978952727983707,7.391831531644004,0.002183406113537118,0.09388646288209607,0.0,0.04585152838427948,0.7336244541484717,0.10262008733624454,0.021834061135371178,1049.0,6.956545443151569,0.6455361695637949,-0.3088803591730554,49.56743860298698
Delhi,RANI BAGH,28.69784,77.11933,2.974723888,2,25,1,56,496,27,10,617,207.4142083,crime.csv,real,False,1.0986122886681098,0.6723313071401267,3.258096538021482,8.404141339251584,0.6931471805599453,0.33616565357006334,4.04305126783455,18.825276599923548,6.208590026096629,166.73816417075142,3.332204510175204,9.07647264639171,2.3978952727983707,3.3616565357006336,0.0032414910858995136,0.04051863857374392,0.0016207455429497568,0.09076175040518639,0.8038897893030794,0.04376012965964344,0.01620745542949757,1124.0,7.025538314638521,0.8493171585224918,-0.7709289469382223,58.02552816437313
Delhi,BARA HINDU RAO,28.66539,77.20846,1.749323881,6,20,2,35,284,10,10,367,209.7953409,crime.csv,real,False,1.9459101490553132,3.429896581855444,3.044522437723423,11.432988606184814,1.0986122886681098,1.1432988606184815,3.58351893845611,20.007730060823423,5.652489180268651,162.34843820782436,2.3978952727983707,5.716494303092407,2.3978952727983707,5.716494303092407,0.01634877384196185,0.05449591280653951,0.005449591280653951,0.09536784741144415,0.773841961852861,0.027247956403269755,0.027247956403269755,752.0,6.6240652277998935,0.36344698279068294,0.24742888262455365,77.97846660101922
Delhi,CONNAUGHT PLACE,28.63,77.21432,5.266891996,1,11,0,55,800,36,6,909,172.5875527,crime.csv,real,False,0.6931471805599453,0.18986529451514503,2.4849066497880004,2.088518239666595,0.0,0.0,4.02535169073515,10.442591198332975,6.68586094706836,151.89223561211602,3.6109179126442243,6.83515060254522,1.9459101490553132,1.13919176709087,0.0011001100110011,0.0121012101210121,0.0,0.06050605060506051,0.8800880088008801,0.039603960396039604,0.006600660066006601,1322.0,7.187657164114956,-0.16644348004901238,0.3143825108219781,78.11034281019727
Delhi,H. N. DIN,28.59238,77.24417,10.31630404,1,8,1,15,214,14,4,257,24.91202265,crime.csv,real,False,0.6931471805599453,0.09693394030678452,2.1972245773362196,0.7754715224542762,0.6931471805599453,0.09693394030678452,2.772588722239781,1.4540091046017678,5.3706380281276624,20.743863225651886,2.70805020110221,1.3570751642949832,1.6094379124341003,0.3877357612271381,0.0038910505836575876,0.0311284046692607,0.0038910505836575876,0.058365758754863814,0.8326848249027238,0.054474708171206226,0.01556420233463035,443.0,6.095824562432225,-0.7297234803889332,0.6554346954112957,53.995827487701014
Delhi,DARYA GANJ,28.6419,77.24062,5.570696132,4,5,0,19,180,8,6,222,39.85139285,crime.csv,real,False,1.6094379124341003,0.7180431144004822,1.791759469228055,0.8975538930006028,0.0,0.0,2.995732273553991,3.4107047934022905,5.198497031265826,32.3119401480217,2.1972245773362196,1.4360862288009644,1.9459101490553132,1.0770646716007233,0.018018018018018018,0.02252252252252252,0.0,0.08558558558558559,0.8108108108108109,0.036036036036036036,0.02702702702702703,400.0,5.993961427306569,0.011733872530609323,0.614874050342994,78.82943706612993
Delhi,MANGOLPURI,28.69664,77.09163,2.980192322,8,15,1,9,116,27,10,186,62.41207947,crime.csv,real,False,2.1972245773362196,2.684390514311244,2.772588722239781,5.033232214333582,0.6931471805599453,0.3355488142889055,2.302585092994046,3.0199393286001492,4.762173934797756,38.92366245751303,3.332204510175204,9.059817985800448,2.3978952727983707,3.3554881428890546,0.043010752688172046,0.08064516129032258,0.005376344086021506,0.04838709677419355,0.6236559139784946,0.14516129032258066,0.053763440860215055,536.0,6.285998094508865,0.8313496943968054,-1.087416233810207,49.684614038347505
Delhi,VIVEKVIHAR,28.66676,77.30662,4.731868997,0,1,0,6,120,1,3,131,27.68462104,crime.csv,real,False,0.0,0.0,0.6931471805599453,0.2113329850496704,0.0,0.0,1.9459101490553132,1.2679979102980226,4.795790545596741,25.35995820596045,0.6931471805599453,0.2113329850496704,1.3862943611198906,0.6339989551490113,0.0,0.007633587786259542,0.0,0.04580152671755725,0.916030534351145,0.007633587786259542,0.022900763358778626,169.0,5.135798437050262,0.38395983766751673,1.368959282600745,63.547920960814224
Delhi,LAHORI GATE,28.65557,77.21885,2.975208719,9,12,2,10,244,20,5,302,101.5054836,crime.csv,real,False,2.302585092994046,3.0249978573015874,2.5649493574615367,4.033330476402116,1.0986122886681098,0.6722217460670195,2.3978952727983707,3.361108730335097,5.501258210544727,82.01105302017636,3.044522437723423,6.722217460670194,1.791759469228055,1.6805543651675485,0.029801324503311258,0.039735099337748346,0.006622516556291391,0.033112582781456956,0.8079470198675497,0.06622516556291391,0.016556291390728478,608.0,6.411818267709897,0.2164132346956092,0.3661401790360716,91.87326430800681
Delhi,SULTAN PURI,28.70265,77.07856,1.975070373,0,9,0,66,631,16,7,729,369.1007723,crime.csv,real,False,0.0,0.0,2.302585092994046,4.556799657892493,0.0,0.0,4.204692619390966,33.41653082454495,6.448889394146858,319.4822871255737,2.833213344056216,8.100977169586654,2.0794415416798357,3.5441775116941616,0.0,0.012345679012345678,0.0,0.09053497942386832,0.8655692729766804,0.02194787379972565,0.009602194787379973,1075.0,6.98100574072173,0.9213367438928926,-1.2367479608649012,46.83257006488336
Delhi,GEETA COLONY,28.6554,77.27642,1.021961219,3,6,0,9,254,9,11,292,285.7251279,crime.csv,real,False,1.3862943611198906,2.93553213588235,1.9459101490553132,5.8710642717647,0.0,0.0,2.302585092994046,8.80659640764705,5.541263545158426,248.54172083803894,2.302585092994046,8.80659640764705,2.4849066497880004,10.763617831568617,0.010273972602739725,0.02054794520547945,0.0,0.030821917808219176,0.8698630136986302,0.030821917808219176,0.03767123287671233,457.0,6.126869184114185,0.21386784394446187,1.023908161173726,69.59080750129397
Delhi,CIVIL LINES,28.68851,77.2215,4.21554288,3,9,0,63,791,24,17,907,215.1561556,crime.csv,real,False,1.3862943611198906,0.711652113475833,2.302585092994046,2.134956340427499,0.0,0.0,4.1588830833596715,14.944694382992493,6.674561391814426,187.6389405864613,3.2188758248682006,5.693216907806664,2.8903717578961645,4.032695309696387,0.0033076074972436605,0.009922822491730982,0.0,0.06945975744211687,0.8721058434399118,0.026460859977949284,0.018743109151047408,1333.0,7.195937226475569,0.7096201249453903,0.3964178436646388,53.42966737274528
Delhi,ASHOK VIHAR,28.69245,77.17432,3.536288039,5,10,2,52,445,22,7,543,153.5508403,crime.csv,real,False,1.791759469228055,1.4139119734754164,2.3978952727983707,2.827823946950833,1.0986122886681098,0.5655647893901665,3.970291913552122,14.70468452414433,6.100318952020064,125.83816563931205,3.1354942159291497,6.2212126832918315,2.0794415416798357,1.979476762865583,0.009208103130755065,0.01841620626151013,0.003683241252302026,0.09576427255985268,0.8195211786372008,0.040515653775322284,0.01289134438305709,939.0,6.84587987526405,0.768613298824691,-0.1426388420616599,52.9830977665234
Delhi,TILAK NAGAR,28.63896,77.10143,1.622207446,7,29,3,44,466,27,8,584,360.003279,crime.csv,real,False,2.0794415416798357,4.315107797871617,3.4011973816621555,17.876875162610986,1.3862943611198906,1.8493319133735502,3.8066624897703196,27.123534729478735,6.1463292576688975,287.2628905440248,3.332204510175204,16.64398722036195,2.1972245773362196,4.931551768996134,0.011986301369863013,0.04965753424657534,0.005136986301369863,0.07534246575342465,0.797945205479452,0.046232876712328765,0.0136986301369863,1138.0,7.037905963447182,-0.03228641457727719,-0.9754460023537506,46.36339457682109
Delhi,PALAM VILLAGE,28.58809,77.08293,1.326803624,4,9,3,22,192,19,4,253,190.6838324,crime.csv,real,False,1.6094379124341003,3.0147641502070543,2.302585092994046,6.783219337965872,1.3862943611198906,2.2610731126552905,3.1354942159291497,16.5812028261388,5.262690188904886,144.7086792099386,2.995732273553991,14.320129713483507,1.6094379124341003,3.0147641502070543,0.015810276679841896,0.03557312252964427,0.011857707509881422,0.08695652173913043,0.758893280632411,0.07509881422924901,0.015810276679841896,530.0,6.274762021241939,-0.7939571646381838,-1.1868183780622727,48.85163023134247
Delhi,MOTI NAGAR,28.66013,77.14659,3.148605142,2,24,0,44,814,41,24,949,301.4033063,crime.csv,real,False,1.0986122886681098,0.6352019099891313,3.2188758248682006,7.622422919869575,0.0,0.0,3.8066624897703196,13.974442019760888,6.703188113240863,258.52717736557645,3.7376696182833684,13.021639154777192,3.2188758248682006,7.622422919869575,0.002107481559536354,0.02528977871443625,0.0,0.04636459430979979,0.8577449947312961,0.04320337197049526,0.02528977871443625,1503.0,7.315883504509785,0.2846895983731431,-0.4594688949480913,49.39151116866885
Delhi,HARI NAGAR,28.60935,77.09946,2.386161479,5,17,0,11,469,21,5,528,221.2758879,crime.csv,real,False,1.791759469228055,2.095415605357696,2.8903717578961645,7.124413058216166,0.0,0.0,2.4849066497880004,4.609914331786931,6.152732694704104,196.54998378255186,3.091042453358316,8.800745542502323,1.791759469228055,2.095415605357696,0.00946969696969697,0.032196969696969696,0.0,0.020833333333333332,0.8882575757575758,0.03977272727272727,0.00946969696969697,824.0,6.715383386334681,-0.4756335918783356,-0.9979543039832666,43.046393103599996
Delhi,PAHARGANJ,28.64583,77.20931,1.728182346,7,16,0,19,283,29,14,368,212.9404925,crime.csv,real,False,2.0794415416798357,4.050498499884571,2.833213344056216,9.258282285450449,0.0,0.0,2.995732273553991,10.994210213972408,5.648974238161206,163.75586792390482,3.4011973816621555,16.78063664237894,2.70805020110221,8.100996999769142,0.019021739130434784,0.043478260869565216,0.0,0.051630434782608696,0.7690217391304348,0.07880434782608696,0.03804347826086957,758.0,6.63200177739563,0.07057731754220177,0.2571405863733271,87.78651567269995
Delhi,SADAR BAZAR,28.65399,77.21115,2.975208719,4,3,0,13,379,3,4,406,136.4610144,crime.csv,real,False,1.6094379124341003,1.344443492134039,1.3862943611198906,1.008332619100529,0.0,0.0,2.6390573296152584,4.369441349435626,5.940171252720432,127.38602087970018,1.3862943611198906,1.008332619100529,1.6094379124341003,1.344443492134039,0.009852216748768473,0.007389162561576354,0.0,0.03201970443349754,0.9334975369458128,0.007389162561576354,0.009852216748768473,526.0,6.267200548541362,0.19275607359679495,0.2781635686059871,97.78532403488042
Delhi,SAROJINI NAGAR,28.57449,77.19913,1.891342634,1,5,0,25,347,6,0,384,203.0303727,crime.csv,real,False,0.6931471805599453,0.5287249290653911,1.791759469228055,2.643624645326956,0.0,0.0,3.258096538021482,13.218123226634779,5.8522024797744745,183.4675503856907,1.9459101490553132,3.1723495743923467,0.0,0.0,0.0026041666666666665,0.013020833333333334,0.0,0.06510416666666667,0.9036458333333334,0.015625,0.0,527.0,6.269096283706261,-0.9975884247291724,0.14082865206439762,51.56275087359702
Delhi,NAJAFGARH,28.60975,76.98269,8.461597124,2,4,0,54,895,9,9,973,114.9901119,crime.csv,real,False,1.0986122886681098,0.2363619977045837,1.6094379124341003,0.4727239954091674,0.0,0.0,4.007333185232471,6.381773938023759,6.79794041297493,105.7719939728012,2.302585092994046,1.0636289896706266,2.302585092994046,1.0636289896706266,0.0020554984583761563,0.0041109969167523125,0.0,0.05549845837615622,0.9198355601233299,0.009249743062692703,0.009249743062692703,1244.0,7.126890808898808,-0.4696444371697912,-2.332113888388484,23.034922778264317
Delhi,KAPASHERA,28.52958,77.0872,21.50057279,1,12,3,19,143,16,2,196,9.116036206,crime.csv,real,False,0.6931471805599453,0.046510388805320754,2.5649493574615367,0.558124665663849,1.3862943611198906,0.13953116641596225,2.995732273553991,0.8836973873010944,4.969813299576001,6.650985599160868,2.833213344056216,0.7441662208851321,1.0986122886681098,0.09302077761064151,0.00510204081632653,0.061224489795918366,0.015306122448979591,0.09693877551020408,0.7295918367346939,0.08163265306122448,0.01020408163265306,440.0,6.089044875446846,-1.6700207696325864,-1.1380313486420537,17.626881500708553
Delhi,KALYANPURI,28.61363,77.31708,0.878452779,5,8,0,33,245,9,3,303,344.9246303,crime.csv,real,False,1.791759469228055,5.69182558189619,2.1972245773362196,9.106920931033905,0.0,0.0,3.5263605246161616,37.56604884051485,5.5053315359323625,278.89945351291334,2.302585092994046,10.245286047413142,1.3862943611198906,3.415095349137714,0.0165016501650165,0.026402640264026403,0.0,0.10891089108910891,0.8085808580858086,0.0297029702970297,0.009900990099009901,548.0,6.3080984415095305,-0.4115496364967402,1.4884703663799008,63.059616097883385
Delhi,BADAR PUR,28.49385,77.30357,2.116989697,4,11,1,59,318,10,8,411,194.1435995,crime.csv,real,False,1.6094379124341003,1.8894754214762717,2.4849066497880004,5.196057409059748,0.6931471805599453,0.4723688553690679,4.0943445622221,27.869762466775008,5.765191102784844,150.2132960073636,2.3978952727983707,4.723688553690679,2.1972245773362196,3.7789508429525434,0.009732360097323601,0.0267639902676399,0.0024330900243309003,0.1435523114355231,0.7737226277372263,0.024330900243309004,0.019464720194647202,773.0,6.651571873589727,-2.2050020139745765,1.3341114044433529,25.991323015682827
Delhi,SUBHASH PLACE,28.68901,77.14412,0.885072498,10,15,1,54,590,5,26,701,792.0255138,crime.csv,real,False,2.3978952727983707,11.298509469672846,2.772588722239781,16.947764204509266,0.6931471805599453,1.1298509469672846,4.007333185232471,61.011951136233364,6.3818160174060985,666.6120587106979,1.791759469228055,5.649254734836423,3.295836866004329,29.376124621149398,0.014265335235378032,0.021398002853067047,0.0014265335235378032,0.07703281027104136,0.8416547788873039,0.007132667617689016,0.037089871611982884,1164.0,7.060476365999801,0.7171065683310708,-0.4876899634886791,49.132637708726755
Delhi,SUBZIMANDI,28.66917,77.20774,2.975208719,7,14,2,61,644,9,17,754,253.4275982,crime.csv,real,False,2.0794415416798357,2.3527761112345678,2.70805020110221,4.7055522224691355,1.0986122886681098,0.6722217460670195,4.127134385045092,20.50276325504409,6.4692503167957724,216.45540223358026,2.302585092994046,3.0249978573015874,2.8903717578961645,5.713884841569665,0.009283819628647215,0.01856763925729443,0.002652519893899204,0.08090185676392574,0.8541114058355438,0.011936339522546418,0.022546419098143235,1201.0,7.091742115095153,0.42004449478659783,0.23920249827263615,72.7467250642452
Delhi,MAURICE NAGAR,28.69251,77.20652,6.149745104,2,31,0,31,469,38,10,581,94.47546039,crime.csv,real,False,1.0986122886681098,0.3252167311290891,3.4657359027997265,5.040859332500881,0.0,0.0,3.4657359027997265,5.040859332500881,6.152732694704104,76.26332344977139,3.6635616461296463,6.179117891452693,2.3978952727983707,1.6260836556454454,0.0034423407917383822,0.05335628227194492,0.0,0.05335628227194492,0.8072289156626506,0.06540447504302926,0.01721170395869191,1091.0,6.9957661563048505,0.7695116720309407,0.22526334700964679,70.17826630804527
Delhi,MANDIR MARG,28.63857,77.20325,9.889059631,5,24,4,50,817,68,15,983,99.40277809,crime.csv,real,False,1.791759469228055,0.5056092476504149,3.2188758248682006,2.4269243887219916,1.6094379124341003,0.40448739812033196,3.9318256327243257,5.0560924765041495,6.706862336602747,82.6165510660778,4.23410650459726,6.876285768045643,2.772588722239781,1.5168277429512447,0.00508646998982706,0.024415055951169887,0.004069175991861648,0.0508646998982706,0.8311291963377416,0.06917599186164802,0.015259409969481181,1695.0,7.4360278163518485,-0.03812584041811331,0.18790185141140894,66.48310378339805
Delhi,TUGLAK ROAD,28.59827,77.21117,6.857849293,3,15,0,67,595,17,8,705,102.8019091,crime.csv,real,False,1.3862943611198906,0.43745493256350565,2.772588722239781,2.1872746628175284,0.0,0.0,4.219507705176107,9.769826827251626,6.39024066706535,86.76189495842863,2.8903717578961645,2.478911284526532,2.1972245773362196,1.1665464868360151,0.00425531914893617,0.02127659574468085,0.0,0.0950354609929078,0.8439716312056738,0.024113475177304965,0.011347517730496455,1130.0,7.030857476116121,-0.6415331773053987,0.27839207928233906,42.06754641843142
Delhi,LAJPAT NAGAR,28.56843,77.24052,1.505936692,1,7,0,15,160,8,8,199,132.1436692,crime.csv,real,False,0.6931471805599453,0.664038538480607,2.0794415416798357,4.64826976936425,0.0,0.0,2.772588722239781,9.960578077209105,5.081404364984463,106.24616615689712,2.1972245773362196,5.312308307844856,2.1972245773362196,5.312308307844856,0.005025125628140704,0.035175879396984924,0.0,0.07537688442211055,0.8040201005025126,0.04020100502512563,0.04020100502512563,358.0,5.883322388488279,-1.0883241185638541,0.6137314969607472,71.66646659208253
Delhi,KRISHNA NAGAR,28.66699,77.28072,1.904048824,7,13,2,14,133,25,4,198,103.9889301,crime.csv,real,False,2.0794415416798357,3.676376315442634,2.6390573296152584,6.827556014393463,1.0986122886681098,1.0503932329836096,2.70805020110221,7.352752630885268,4.897839799950911,69.85114999341005,3.258096538021482,13.129915412295121,1.6094379124341003,2.1007864659672193,0.03535353535353535,0.06565656565656566,0.010101010101010102,0.0707070707070707,0.6717171717171717,0.12626262626262627,0.020202020202020204,522.0,6.259581464064923,0.3874036016249138,1.0730379566087165,90.19411932030258
Delhi,PRASHANT VIHAR,28.60415,77.23372,6.857849293,7,8,0,41,457,39,14,566,82.53316394,crime.csv,real,False,2.0794415416798357,1.0207281759815132,2.1972245773362196,1.1665464868360151,0.0,0.0,3.7376696182833684,5.978550745034577,6.126869184114185,66.63896806050737,3.6888794541139363,5.6869141233255736,2.70805020110221,2.0414563519630264,0.012367491166077738,0.014134275618374558,0.0,0.07243816254416961,0.8074204946996466,0.06890459363957598,0.024734982332155476,1006.0,6.914730892718563,-0.5534926030895725,0.5360378669705596,50.96470154688913
Delhi,ANANDVIHAR,28.65597,77.31306,4.558969692,10,14,0,99,457,24,15,619,135.776292,crime.csv,real,False,2.3978952727983707,2.193478060963604,2.70805020110221,3.0708692853490462,0.0,0.0,4.605170185988092,21.715432803539684,6.126869184114185,100.24194738603671,3.2188758248682006,5.2643473463126504,2.772588722239781,3.2902170914454065,0.01615508885298869,0.022617124394184167,0.0,0.15993537964458804,0.7382875605815832,0.03877221324717286,0.024232633279483037,1245.0,7.1276936993473985,0.2224023894041536,1.442539720414974,48.14174750198373
Delhi,SWARUP NAGAR,28.75841,77.1562,12.08811457,4,23,1,52,443,31,6,560,46.32649671,crime.csv,real,False,1.6094379124341003,0.3309035480129471,3.1780538303479458,1.9026954010744457,0.6931471805599453,0.08272588700323677,3.970291913552122,4.301746124168312,6.095824562432225,36.64756794243389,3.4657359027997265,2.5645024971003396,1.9459101490553132,0.4963553220194206,0.007142857142857143,0.04107142857142857,0.0017857142857142857,0.09285714285714286,0.7910714285714285,0.055357142857142855,0.010714285714285714,1063.0,6.96979066990159,1.7562249102659726,-0.3496695149178714,31.136671061534482
Delhi,GREATER KAILASH,28.5541,77.23278,3.793564843,0,2,0,12,164,6,4,188,49.55760816,crime.csv,real,False,0.0,0.0,1.0986122886681098,0.5272085973936784,0.0,0.0,2.5649493574615367,3.1632515843620705,5.10594547390058,43.231104986281636,1.9459101490553132,1.5816257921810353,1.6094379124341003,1.0544171947873568,0.0,0.010638297872340425,0.0,0.06382978723404255,0.8723404255319149,0.031914893617021274,0.02127659574468085,274.0,5.616771097666572,-1.3028855859979738,0.5252978651777964,59.68882006354112
Delhi,VIKAS PURI,28.62997,77.06834,1.247661874,2,3,1,14,204,7,1,232,185.9478156,crime.csv,real,False,1.0986122886681098,1.6029984098079444,1.3862943611198906,2.4044976147119166,0.6931471805599453,0.8014992049039722,2.70805020110221,11.220988868655612,5.3230099791384085,163.50583780041032,2.0794415416798357,5.610494434327806,0.6931471805599453,0.8014992049039722,0.008620689655172414,0.01293103448275862,0.004310344827586207,0.0603448275862069,0.8793103448275862,0.03017241379310345,0.004310344827586207,352.0,5.8664680569332965,-0.16689266665213726,-1.3535169165265346,66.73885466356015
Delhi,UTTAM NAGAR,28.62499,77.06488,2.747375479,2,10,1,81,1042,23,21,1180,429.5008123,crime.csv,real,False,1.0986122886681098,0.7279674785217081,2.3978952727983707,3.6398373926085403,0.6931471805599453,0.36398373926085403,4.406719247264253,29.48268288012918,6.949856455000773,379.2710563098099,3.1780538303479458,8.371626002999642,3.091042453358316,7.643658524477935,0.001694915254237288,0.00847457627118644,0.000847457627118644,0.06864406779661017,0.8830508474576271,0.019491525423728815,0.017796610169491526,1674.0,7.423568444259167,-0.24145764277368537,-1.393049263551009,72.4203273276391
Delhi,DEFENCE COLONY,28.56468,77.23337,2.480276534,3,14,1,25,158,16,10,227,91.52205283,crime.csv,real,False,1.3862943611198906,1.2095425485326146,2.70805020110221,5.644531893152201,0.6931471805599453,0.4031808495108715,3.258096538021482,10.079521237771788,5.0689042022202315,63.70257422271769,2.833213344056216,6.450893592173944,2.3978952727983707,4.031808495108715,0.013215859030837005,0.06167400881057269,0.004405286343612335,0.11013215859030837,0.6960352422907489,0.07048458149779736,0.04405286343612335,529.0,6.272877006546167,-1.144472443956591,0.5320389301326957,75.98871414617541
Delhi,JAMIA NAGAR,28.56207,77.29235,7.880690981,9,23,4,20,261,23,5,345,43.7778871,crime.csv,real,False,2.302585092994046,1.142031837271453,3.1780538303479458,2.91852580636038,1.6094379124341003,0.5075697054539792,3.044522437723423,2.5378485272698956,5.568344503761097,33.11892328087214,3.1780538303479458,2.91852580636038,1.791759469228055,0.6344621318174739,0.02608695652173913,0.06666666666666667,0.011594202898550725,0.057971014492753624,0.7565217391304347,0.06666666666666667,0.014492753623188406,786.0,6.668228248417403,-1.1835516784299445,1.2059169149595759,30.653363928508224
Delhi,KASHMERE GATE,28.66254,77.2315,1.627909974,0,9,3,17,340,17,12,398,244.4852641,crime.csv,real,False,0.0,0.0,2.302585092994046,5.528561249542415,1.3862943611198906,1.8428537498474715,2.8903717578961645,10.44283791580234,5.831882477283517,208.85675831604678,2.8903717578961645,10.44283791580234,2.5649493574615367,7.371414999389886,0.0,0.022613065326633167,0.007537688442211055,0.04271356783919598,0.8542713567839196,0.04271356783919598,0.03015075376884422,640.0,6.46302945692067,0.32077425549222427,0.5106731818854265,72.10505085673016
